brewmaster	models/heroes/brewmaster/weapon.vmdl_c
bristleback	models/heroes/bristleback/bristleback_back.vmdl_c
bristleback	models/heroes/bristleback/bristleback_bracer.vmdl_c
bristleback	models/heroes/bristleback/bristleback_head.vmdl_c
bristleback	models/heroes/bristleback/bristleback_necklace.vmdl_c
bristleback	models/heroes/bristleback/bristleback_offhand_weapon.vmdl_c
bristleback	models/heroes/bristleback/bristleback_weapon.vmdl_c
broodmother	models/heroes/broodmother/broodmother_abdomen.vmdl_c
broodmother	models/heroes/broodmother/broodmother_hair.vmdl_c
broodmother	models/heroes/broodmother/broodmother_legs.vmdl_c
broodmother	models/heroes/broodmother/spidersack.vmdl_c
centaur	models/heroes/centaur/belt.vmdl_c
centaur	models/heroes/centaur/bracer.vmdl_c
centaur	models/heroes/centaur/headitem.vmdl_c
centaur	models/heroes/centaur/shield.vmdl_c
centaur	models/heroes/centaur/shoulder.vmdl_c
centaur	models/heroes/centaur/tail.vmdl_c
centaur	models/heroes/centaur/weapon.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_helmet.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_horse_amour.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_horse_head.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_mace.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_mount.vmdl_c
chaos_knight	models/heroes/chaos_knight/chaos_knight_shoulderpads.vmdl_c
chen	models/heroes/chen/bracers.vmdl_c
chen	models/heroes/chen/helmet.vmdl_c
chen	models/heroes/chen/mount.vmdl_c
chen	models/heroes/chen/mount_armor.vmdl_c
chen	models/heroes/chen/shoulders.vmdl_c
chen	models/heroes/chen/weapon.vmdl_c
clinkz	models/heroes/clinkz/clinkz_archer.vmdl_c
clinkz	models/heroes/clinkz/clinkz_back.vmdl_c
clinkz	models/heroes/clinkz/clinkz_bow.vmdl_c
clinkz	models/heroes/clinkz/clinkz_gloves.vmdl_c
clinkz	models/heroes/clinkz/clinkz_head.vmdl_c
clinkz	models/heroes/clinkz/clinkz_horns.vmdl_c
clinkz	models/heroes/clinkz/clinkz_pads.vmdl_c
crystal_maiden	models/heroes/crystal_maiden/crystal_maiden_cape.vmdl_c
crystal_maiden	models/heroes/crystal_maiden/crystal_maiden_cuffs.vmdl_c
crystal_maiden	models/heroes/crystal_maiden/crystal_maiden_shoulders.vmdl_c
crystal_maiden	models/heroes/crystal_maiden/crystal_maiden_staff.vmdl_c
crystal_maiden	models/heroes/crystal_maiden/head_item.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_arm.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_back.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_head.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_neck.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_test.vmdl_c
dark_seer	models/heroes/dark_seer/dark_seer_waist.vmdl_c
dark_seer	models/heroes/dark_seer/darkseer_sfm.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_armor.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_cage_duel.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_chakram.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_head.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_model_sfm.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_offhand.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_taunt_rose.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_thorn.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_wings.vmdl_c
dark_willow	models/heroes/dark_willow/dark_willow_wisp.vmdl_c
dawnbreaker	models/heroes/dawnbreaker/dawnbreaker_armor.vmdl_c
dawnbreaker	models/heroes/dawnbreaker/dawnbreaker_arms.vmdl_c
dawnbreaker	models/heroes/dawnbreaker/dawnbreaker_head.vmdl_c
dawnbreaker	models/heroes/dawnbreaker/dawnbreaker_weapon.vmdl_c
dazzle	models/heroes/dazzle/dazzle_dress.vmdl_c
dazzle	models/heroes/dazzle/dazzle_mohawk.vmdl_c
dazzle	models/heroes/dazzle/dazzle_shoulder.vmdl_c
dazzle	models/heroes/dazzle/dazzle_sleeve.vmdl_c
dazzle	models/heroes/dazzle/dazzle_staff.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_arm.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_dress.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_dresstop.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_hair.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_scarf.vmdl_c
death_prophet	models/heroes/death_prophet/death_prophet_vortex.vmdl_c
disruptor	models/heroes/disruptor/back.vmdl_c
disruptor	models/heroes/disruptor/bracers.vmdl_c
disruptor	models/heroes/disruptor/disruptor_thunderator.vmdl_c
disruptor	models/heroes/disruptor/hair.vmdl_c
disruptor	models/heroes/disruptor/mount.vmdl_c
disruptor	models/heroes/disruptor/shoulder.vmdl_c
disruptor	models/heroes/disruptor/weapon.vmdl_c
doom_bringer	models/heroes/doom/belt.vmdl_c
doom_bringer	models/heroes/doom/bracer.vmdl_c
doom_bringer	models/heroes/doom/doom_helm.vmdl_c
doom_bringer	models/heroes/doom/doom_sword.vmdl_c
doom_bringer	models/heroes/doom/shoulders.vmdl_c
doom_bringer	models/heroes/doom/tail.vmdl_c
doom_bringer	models/heroes/doom/wings.vmdl_c
dragon_knight	models/heroes/dragon_knight/bracers.vmdl_c
dragon_knight	models/heroes/dragon_knight/helmet.vmdl_c
dragon_knight	models/heroes/dragon_knight/shield.vmdl_c
dragon_knight	models/heroes/dragon_knight/shoulders.vmdl_c
dragon_knight	models/heroes/dragon_knight/skirt.vmdl_c
dragon_knight	models/heroes/dragon_knight/weapon.vmdl_c
drow_ranger	models/heroes/drow/drow_armor.vmdl_c
drow_ranger	models/heroes/drow/drow_bracer.vmdl_c
drow_ranger	models/heroes/drow/drow_cape.vmdl_c
drow_ranger	models/heroes/drow/drow_haircowl.vmdl_c
drow_ranger	models/heroes/drow/drow_legs.vmdl_c
drow_ranger	models/heroes/drow/drow_quiver.vmdl_c
drow_ranger	models/heroes/drow/drow_weapon.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_arms.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_belt.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_hair.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_hat.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_hatbelt.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_head.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_staff.vmdl_c
earth_spirit	models/heroes/earth_spirit/earth_spirit_torso.vmdl_c
earthshaker	models/heroes/earthshaker/belt.vmdl_c
earthshaker	models/heroes/earthshaker/bracers_refit.vmdl_c
earthshaker	models/heroes/earthshaker/totem.vmdl_c
elder_titan	models/heroes/elder_titan/elder_titan_bracer.vmdl_c
elder_titan	models/heroes/elder_titan/elder_titan_hair.vmdl_c
elder_titan	models/heroes/elder_titan/elder_titan_hammer.vmdl_c
elder_titan	models/heroes/elder_titan/elder_titan_shoulder.vmdl_c
ember_spirit	models/heroes/ember_spirit/arm.vmdl_c
ember_spirit	models/heroes/ember_spirit/back.vmdl_c
ember_spirit	models/heroes/ember_spirit/belt.vmdl_c
ember_spirit	models/heroes/ember_spirit/head.vmdl_c
ember_spirit	models/heroes/ember_spirit/shoulder.vmdl_c
ember_spirit	models/heroes/ember_spirit/weapon1.vmdl_c
ember_spirit	models/heroes/ember_spirit/weapon2.vmdl_c
enchantress	models/heroes/enchantress/enchantress_bracers.vmdl_c
enchantress	models/heroes/enchantress/enchantress_dress.vmdl_c
enchantress	models/heroes/enchantress/enchantress_flower.vmdl_c
enchantress	models/heroes/enchantress/enchantress_hair.vmdl_c
enchantress	models/heroes/enchantress/enchantress_necklace.vmdl_c
enchantress	models/heroes/enchantress/enchantress_spear.vmdl_c
enchantress	models/heroes/enchantress/enchantress_weapon.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_belt.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_body.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_head.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_shoulder.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_taunt.vmdl_c
faceless_void	models/heroes/faceless_void/faceless_void_weapon.vmdl_c
furion	models/heroes/furion/furion_beard.vmdl_c
furion	models/heroes/furion/furion_bracer.vmdl_c
furion	models/heroes/furion/furion_cape.vmdl_c
furion	models/heroes/furion/furion_horns.vmdl_c
furion	models/heroes/furion/furion_necklace.vmdl_c
furion	models/heroes/furion/furion_staff.vmdl_c
furion	models/heroes/furion/treant.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_armor.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_black_gradient.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_head_item.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_skirt.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_soul_chain_link.vmdl_c
grimstroke	models/heroes/grimstroke/grimstroke_weapon.vmdl_c
grimstroke	models/heroes/grimstroke/ink_phantom.vmdl_c
gyrocopter	models/heroes/gyro/gyro_bottles.vmdl_c
gyrocopter	models/heroes/gyro/gyro_gloves.vmdl_c
gyrocopter	models/heroes/gyro/gyro_goggles.vmdl_c
gyrocopter	models/heroes/gyro/gyro_guns.vmdl_c
gyrocopter	models/heroes/gyro/gyro_head.vmdl_c
gyrocopter	models/heroes/gyro/gyro_propeller.vmdl_c
gyrocopter	models/heroes/gyro/gyro_sidegunner.vmdl_c
hoodwink	models/heroes/hoodwink/hoodwink_costume.vmdl_c
hoodwink	models/heroes/hoodwink/hoodwink_crossbow.vmdl_c
hoodwink	models/heroes/hoodwink/hoodwink_hood.vmdl_c
hoodwink	models/heroes/hoodwink/hoodwink_tail.vmdl_c
huskar	models/heroes/huskar/huskar_bracer.vmdl_c
huskar	models/heroes/huskar/huskar_dagger.vmdl_c
huskar	models/heroes/huskar/huskar_helmet.vmdl_c
huskar	models/heroes/huskar/huskar_shoulder.vmdl_c
huskar	models/heroes/huskar/huskar_spear.vmdl_c
invoker	models/heroes/invoker/invoker_bracer.vmdl_c
invoker	models/heroes/invoker/invoker_cape.vmdl_c
invoker	models/heroes/invoker/invoker_dress.vmdl_c
invoker	models/heroes/invoker/invoker_hair.vmdl_c
invoker	models/heroes/invoker/invoker_head.vmdl_c
invoker	models/heroes/invoker/invoker_ice_spike.vmdl_c
invoker	models/heroes/invoker/invoker_shoulder.vmdl_c
jakiro	models/heroes/jakiro/jakiro_wings.vmdl_c
juggernaut	models/heroes/juggernaut/jugg_bracers.vmdl_c
juggernaut	models/heroes/juggernaut/jugg_cape.vmdl_c
juggernaut	models/heroes/juggernaut/jugg_mask.vmdl_c
juggernaut	models/heroes/juggernaut/jugg_sword.vmdl_c
juggernaut	models/heroes/juggernaut/juggernaut_pants.vmdl_c
keeper_of_the_light	models/heroes/keeper_of_the_light/kotl_hood.vmdl_c
keeper_of_the_light	models/heroes/keeper_of_the_light/kotl_horse.vmdl_c
keeper_of_the_light	models/heroes/keeper_of_the_light/kotl_horse_accesories.vmdl_c
keeper_of_the_light	models/heroes/keeper_of_the_light/kotl_skirt.vmdl_c
keeper_of_the_light	models/heroes/keeper_of_the_light/kotl_staff.vmdl_c
kez	models/heroes/kez/kez_belt.vmdl_c
kez	models/heroes/kez/kez_dagger.vmdl_c
kez	models/heroes/kez/kez_feathers.vmdl_c
kez	models/heroes/kez/kez_head.vmdl_c
kez	models/heroes/kez/kez_kunai.vmdl_c
kez	models/heroes/kez/kez_offhand.vmdl_c
kez	models/heroes/kez/kez_sai.vmdl_c
kez	models/heroes/kez/kez_sfm.vmdl_c
kez	models/heroes/kez/kez_shoulder.vmdl_c
kez	models/heroes/kez/kez_silence.vmdl_c
kez	models/heroes/kez/kez_weapon.vmdl_c
kunkka	models/heroes/kunkka/kunkka_feet.vmdl_c
kunkka	models/heroes/kunkka/kunkka_hair.vmdl_c
kunkka	models/heroes/kunkka/kunkka_hands.vmdl_c
kunkka	models/heroes/kunkka/kunkka_shoulders.vmdl_c
kunkka	models/heroes/kunkka/kunkka_spyglass.vmdl_c
kunkka	models/heroes/kunkka/kunkka_sword.vmdl_c
largo	models/heroes/bard/bard_frog_drum.vmdl_c
largo	models/heroes/bard/bard_frog_lookdev.vmdl_c
largo	models/heroes/bard/bard_frog_lowerbody.vmdl_c
largo	models/heroes/bard/bard_frog_sandal.vmdl_c
largo	models/heroes/bard/bard_frog_upperbody.vmdl_c
largo	models/heroes/bard/bard_frog_weapon.vmdl_c
largo	models/heroes/bard/bard_frogling.vmdl_c
largo	models/heroes/bard/bard_frogling_lookdev.vmdl_c
legion_commander	models/heroes/legion_commander/legion_commander_arms.vmdl_c
legion_commander	models/heroes/legion_commander/legion_commander_back.vmdl_c
legion_commander	models/heroes/legion_commander/legion_commander_head.vmdl_c
legion_commander	models/heroes/legion_commander/legion_commander_shoulders.vmdl_c
legion_commander	models/heroes/legion_commander/legion_commander_weapon.vmdl_c
leshrac	models/heroes/leshrac/leshrac_armor.vmdl_c
leshrac	models/heroes/leshrac/leshrac_arms.vmdl_c
leshrac	models/heroes/leshrac/leshrac_head.vmdl_c
leshrac	models/heroes/leshrac/leshrac_tail.vmdl_c
lich	models/heroes/lich/lich_bracer.vmdl_c
lich	models/heroes/lich/lich_dress.vmdl_c
lich	models/heroes/lich/lich_horns.vmdl_c
lich	models/heroes/lich/lich_neck_rock.vmdl_c
life_stealer	models/heroes/life_stealer/life_stealer_loincloth.vmdl_c
lina	models/heroes/lina/lina_arms.vmdl_c
lina	models/heroes/lina/lina_belt.vmdl_c
lina	models/heroes/lina/lina_head.vmdl_c
lina	models/heroes/lina/lina_neck.vmdl_c
lion	models/heroes/lion/lion_cape.vmdl_c
lion	models/heroes/lion/lion_demonarm.vmdl_c
lion	models/heroes/lion/lion_hat.vmdl_c
lion	models/heroes/lion/lion_shoulder.vmdl_c
lion	models/heroes/lion/lion_weapon.vmdl_c
lone_druid	models/heroes/lone_druid/arms.vmdl_c
lone_druid	models/heroes/lone_druid/body.vmdl_c
lone_druid	models/heroes/lone_druid/head.vmdl_c
lone_druid	models/heroes/lone_druid/shoulder.vmdl_c
lone_druid	models/heroes/lone_druid/true_form.vmdl_c
lone_druid	models/heroes/lone_druid/weapon.vmdl_c
luna	models/heroes/luna/luna_head.vmdl_c
luna	models/heroes/luna/luna_helmet.vmdl_c
luna	models/heroes/luna/luna_mount.vmdl_c
luna	models/heroes/luna/luna_shoulder.vmdl_c
luna	models/heroes/luna/luna_weapon.vmdl_c
lycan	models/heroes/lycan/lycan_armor.vmdl_c
lycan	models/heroes/lycan/lycan_belt.vmdl_c
lycan	models/heroes/lycan/lycan_blades.vmdl_c
lycan	models/heroes/lycan/lycan_fur.vmdl_c
lycan	models/heroes/lycan/lycan_head.vmdl_c
magnataur	models/heroes/magnataur/magnataur_belt.vmdl_c
magnataur	models/heroes/magnataur/magnataur_bracers.vmdl_c
magnataur	models/heroes/magnataur/magnataur_hair.vmdl_c
magnataur	models/heroes/magnataur/magnataur_horn.vmdl_c
magnataur	models/heroes/magnataur/magnataur_weapon.vmdl_c
marci	models/heroes/marci/drumstick.vmdl_c
marci	models/heroes/marci/marci_back.vmdl_c
marci	models/heroes/marci/marci_costume.vmdl_c
marci	models/heroes/marci/marci_head.vmdl_c
marci	models/heroes/marci/marci_shoulders.vmdl_c
marci	models/heroes/marci/sidekick_sigil.vmdl_c
mars	models/heroes/mars/mars_lower.vmdl_c
mars	models/heroes/mars/mars_shield.vmdl_c
mars	models/heroes/mars/mars_spear.vmdl_c
mars	models/heroes/mars/mars_upper.vmdl_c
medusa	models/heroes/medusa/medusa_arms.vmdl_c
medusa	models/heroes/medusa/medusa_bow.vmdl_c
medusa	models/heroes/medusa/medusa_tail.vmdl_c
medusa	models/heroes/medusa/medusa_torso.vmdl_c
medusa	models/heroes/medusa/medusa_veil.vmdl_c
meepo	models/heroes/meepo/bracers.vmdl_c
meepo	models/heroes/meepo/hood.vmdl_c
meepo	models/heroes/meepo/meepo_weapon.vmdl_c
meepo	models/heroes/meepo/megameepo.vmdl_c
meepo	models/heroes/meepo/pack.vmdl_c
meepo	models/heroes/meepo/shoulders.vmdl_c
meepo	models/heroes/meepo/tail.vmdl_c
mirana	models/heroes/mirana/bow.vmdl_c
mirana	models/heroes/mirana/bracers.vmdl_c
mirana	models/heroes/mirana/cape.vmdl_c
mirana	models/heroes/mirana/head_item.vmdl_c
mirana	models/heroes/mirana/mirana_javelin.vmdl_c
mirana	models/heroes/mirana/mount.vmdl_c
mirana	models/heroes/mirana/quiver.vmdl_c
mirana	models/heroes/mirana/shoulders.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_armor.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_base_weapon.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_cape.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_hair.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_shoulders.vmdl_c
monkey_king	models/heroes/monkey_king/monkey_king_taunt_bananas.vmdl_c
monkey_king	models/heroes/monkey_king/transform_invisiblebox.vmdl_c
morphling	models/heroes/morphling/morphling_body_fluid.vmdl_c
morphling	models/heroes/morphling/morphling_fluid.vmdl_c
morphling	models/heroes/morphling/morphling_head_fluid.vmdl_c
morphling	models/heroes/morphling/prowreference.vmdl_c
muerta	models/heroes/muerta/muerta_armor.vmdl_c
muerta	models/heroes/muerta/muerta_head.vmdl_c
muerta	models/heroes/muerta/muerta_ult.vmdl_c
muerta	models/heroes/muerta/muerta_weapons.vmdl_c
naga_siren	models/heroes/siren/siren_armor.vmdl_c
naga_siren	models/heroes/siren/siren_hair.vmdl_c
naga_siren	models/heroes/siren/siren_tail.vmdl_c
naga_siren	models/heroes/siren/siren_weapon.vmdl_c
naga_siren	models/heroes/siren/siren_weapon_offhand.vmdl_c
necrolyte	models/heroes/necrolyte/beard.vmdl_c
necrolyte	models/heroes/necrolyte/hat.vmdl_c
necrolyte	models/heroes/necrolyte/legs.vmdl_c
necrolyte	models/heroes/necrolyte/necrolyte_sickle.vmdl_c
necrolyte	models/heroes/necrolyte/necrolyte_skull.vmdl_c
necrolyte	models/heroes/necrolyte/shoulders.vmdl_c
nevermore	models/heroes/shadow_fiend/fx_rocks.vmdl_c
nevermore	models/heroes/shadow_fiend/pedestal_sf.vmdl_c
nevermore	models/heroes/shadow_fiend/shadow_fiend_arms.vmdl_c
nevermore	models/heroes/shadow_fiend/shadow_fiend_head.vmdl_c
nevermore	models/heroes/shadow_fiend/shadow_fiend_shoulders.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_legarmor.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_legarmor_night.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_night.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_tail.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_tail_night.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_wings.vmdl_c
night_stalker	models/heroes/nightstalker/nightstalker_wings_night.vmdl_c
nyx_assassin	models/heroes/nerubian_assassin/nerubian_assassin_armor.vmdl_c
nyx_assassin	models/heroes/nerubian_assassin/nerubian_assassin_helmet.vmdl_c
nyx_assassin	models/heroes/nerubian_assassin/nerubian_assassin_weapon.vmdl_c
obsidian_destroyer	models/heroes/obsidian_destroyer/obsidian_destroyer_head.vmdl_c
obsidian_destroyer	models/heroes/obsidian_destroyer/obsidian_destroyer_horns.vmdl_c
obsidian_destroyer	models/heroes/obsidian_destroyer/obsidian_destroyer_rocks.vmdl_c
obsidian_destroyer	models/heroes/obsidian_destroyer/obsidian_destroyer_weapon.vmdl_c
obsidian_destroyer	models/heroes/obsidian_destroyer/obsidian_destroyer_wings.vmdl_c
ogre_magi	models/heroes/ogre_magi/ogre_magi_belt.vmdl_c
ogre_magi	models/heroes/ogre_magi/ogre_magi_bracers.vmdl_c
ogre_magi	models/heroes/ogre_magi/ogre_magi_cape.vmdl_c
ogre_magi	models/heroes/ogre_magi/ogre_magi_hats.vmdl_c
ogre_magi	models/heroes/ogre_magi/ogre_magi_weapon.vmdl_c
omniknight	models/heroes/omniknight/bracer.vmdl_c
omniknight	models/heroes/omniknight/cape.vmdl_c
omniknight	models/heroes/omniknight/hair.vmdl_c
omniknight	models/heroes/omniknight/hammer.vmdl_c
omniknight	models/heroes/omniknight/head.vmdl_c
omniknight	models/heroes/omniknight/shoulder.vmdl_c
oracle	models/heroes/oracle/armor.vmdl_c
oracle	models/heroes/oracle/back_item.vmdl_c
oracle	models/heroes/oracle/head_item.vmdl_c
oracle	models/heroes/oracle/weapon.vmdl_c
pangolier	models/heroes/pangolier/fx_pangolier_arm.vmdl_c
pangolier	models/heroes/pangolier/pangolier_armor.vmdl_c
pangolier	models/heroes/pangolier/pangolier_gyroshell.vmdl_c
pangolier	models/heroes/pangolier/pangolier_gyroshell2.vmdl_c
pangolier	models/heroes/pangolier/pangolier_head.vmdl_c
pangolier	models/heroes/pangolier/pangolier_heartpiercer.vmdl_c
pangolier	models/heroes/pangolier/pangolier_heartpiercer_heart.vmdl_c
pangolier	models/heroes/pangolier/pangolier_midsize.vmdl_c
pangolier	models/heroes/pangolier/pangolier_round.vmdl_c
pangolier	models/heroes/pangolier/pangolier_weapon.vmdl_c
phantom_assassin	models/heroes/phantom_assassin/phantom_assassin_cape.vmdl_c
phantom_assassin	models/heroes/phantom_assassin/phantom_assassin_daggers.vmdl_c
phantom_assassin	models/heroes/phantom_assassin/phantom_assassin_helmet.vmdl_c
phantom_assassin	models/heroes/phantom_assassin/phantom_assassin_shoulders.vmdl_c
phantom_assassin	models/heroes/phantom_assassin/phantom_assassin_weapon.vmdl_c
phantom_lancer	models/heroes/phantom_lancer/phantom_lancer_belt.vmdl_c
phantom_lancer	models/heroes/phantom_lancer/phantom_lancer_gauntlet.vmdl_c
phantom_lancer	models/heroes/phantom_lancer/phantom_lancer_head.vmdl_c
phantom_lancer	models/heroes/phantom_lancer/phantom_lancer_shoulderpad.vmdl_c
phantom_lancer	models/heroes/phantom_lancer/phantom_lancer_weapon.vmdl_c
phoenix	models/heroes/phoenix/phoenix_bird_head.vmdl_c
phoenix	models/heroes/phoenix/phoenix_wings.vmdl_c
primal_beast	models/heroes/primal_beast/primal_beast_armor.vmdl_c
primal_beast	models/heroes/primal_beast/primal_beast_back.vmdl_c
primal_beast	models/heroes/primal_beast/primal_beast_leg.vmdl_c
primal_beast	models/heroes/primal_beast/primal_beast_materials_test.vmdl_c
puck	models/heroes/puck/puck_horns.vmdl_c
puck	models/heroes/puck/puck_tail.vmdl_c
puck	models/heroes/puck/puck_wings.vmdl_c
pudge	models/heroes/pudge/back.vmdl_c
pudge	models/heroes/pudge/back_refit.vmdl_c
pudge	models/heroes/pudge/belt.vmdl_c
pudge	models/heroes/pudge/bracer.vmdl_c
